index,index,create_age(months),expiry_age(months),update_age(days),URL,num_domain_periods,domain_length,num_domain_terms,Has_Sensitive_words,Has_IP,Num_Periods,Has_sus_char,URL_Length,num_slashes,sus_files,Label,URLNet_Prediction,predict
2418.0,2418.0,196.0,8.0,537.0,http://www.surplusglobal.com/...,1.0,16.0,2.0,0.0,0.0,2.0,0.0,32.0,3.0,0.0,0.0,1,
566.0,566.0,-1.0,-1.0,-1.0,http://dutycosmeticos.com.br/www/1cf3a4a34da5a9ea8afb7a6615dd6a0b/inde...,2.0,19.0,3.0,0.0,0.0,2.0,0.0,73.0,5.0,0.0,1.0,0,
1854.0,1854.0,227.0,13.0,15.0,http://www.the-baker.com/...,1.0,12.0,2.0,0.0,0.0,2.0,1.0,28.0,3.0,0.0,0.0,0,
4293.0,4293.0,-1.0,-1.0,-1.0,http://www.dropbox0.tk/index.php...,1.0,10.0,2.0,0.0,0.0,3.0,0.0,35.0,3.0,1.0,1.0,0,
2872.0,2872.0,-1.0,-1.0,-1.0,http://nihlibrary.nih.gov/...,2.0,16.0,3.0,0.0,0.0,2.0,0.0,29.0,3.0,0.0,0.0,1,
3030.0,3030.0,194.0,10.0,125.0,http://www.alexandraandnicolay.com/...,1.0,22.0,2.0,0.0,0.0,2.0,0.0,38.0,3.0,0.0,0.0,0,
1205.0,1205.0,113.0,7.0,162.0,http://www.espncricinfo.com/india/content/team/6.html...,1.0,15.0,2.0,0.0,0.0,3.0,0.0,56.0,6.0,1.0,0.0,0,
2467.0,2467.0,207.0,9.0,165.0,http://www.automotive-technology.com/...,1.0,24.0,2.0,0.0,0.0,2.0,1.0,40.0,3.0,0.0,0.0,1,
1645.0,1645.0,193.0,83.0,718.0,http://tasteoftexasbarbecue.com/...,1.0,23.0,2.0,0.0,0.0,1.0,0.0,35.0,3.0,0.0,0.0,0,
3417.0,3417.0,-1.0,-1.0,-1.0,http://192.254.190.13/~fakecucu/bancas/Personals__/...,3.0,11.0,4.0,0.0,1.0,3.0,0.0,54.0,6.0,0.0,1.0,1,
3476.0,3476.0,-1.0,-1.0,-1.0,http://notifi.at.ua/confirmation.html...,2.0,10.0,3.0,0.0,0.0,3.0,0.0,40.0,3.0,0.0,1.0,0,
4012.0,4012.0,46.0,2.0,47.0,http://brandondentures.com/wp-admin/maint/red.php...,1.0,18.0,2.0,0.0,0.0,2.0,1.0,52.0,5.0,1.0,1.0,0,
2861.0,2861.0,26.0,10.0,454.0,http://indianfriedchicken.net/managment/pagedoc/9c81f21d74add724d33596...,1.0,21.0,2.0,0.0,0.0,1.0,0.0,73.0,5.0,1.0,1.0,0,
1792.0,1792.0,-1.0,-1.0,-1.0,http://qgcartuchos.com.br/document/1ee0e16fc329ee1620922dc90413cb6c/...,2.0,16.0,3.0,0.0,0.0,2.0,0.0,71.0,5.0,1.0,1.0,1,
1430.0,1430.0,187.0,77.0,245.0,http://en.wikipedia.org/wiki/India_national_football_team...,2.0,14.0,3.0,0.0,0.0,2.0,0.0,60.0,4.0,0.0,0.0,0,
2826.0,2826.0,4.0,8.0,66.0,http://itechworldbd.com/seen/doc/index.php...,1.0,15.0,2.0,0.0,0.0,2.0,0.0,45.0,5.0,1.0,1.0,1,
3797.0,3797.0,184.0,104.0,54.0,http://secure1.store.apple.com.gP9MuQlru0z.robstephens.com/sign_in/...,6.0,45.0,7.0,1.0,0.0,6.0,0.0,70.0,4.0,0.0,1.0,1,
3368.0,3368.0,228.0,23.0,279.0,http://www.marketwatch.com/...,1.0,14.0,2.0,0.0,0.0,2.0,0.0,30.0,3.0,0.0,0.0,1,
3367.0,3367.0,-1.0,-1.0,-1.0,http://sicredi.coopbr.com...,5.0,16.0,6.0,0.0,0.0,2.0,0.0,28.0,2.0,0.0,1.0,0,
3533.0,3533.0,88.0,8.0,120.0,http://ad0beonlinepdfdownload.cenit-chemicals.net/wp-admin/deptwellsao...,2.0,40.0,3.0,0.0,0.0,2.0,1.0,73.0,4.0,1.0,1.0,0,
3100.0,3100.0,-1.0,-1.0,-1.0,http://g-doc2.com.ng/viewer/e/1ab6e5c483d9e809f65edb5c80c46c2d...,2.0,11.0,3.0,0.0,0.0,2.0,1.0,65.0,5.0,1.0,1.0,0,
50.0,50.0,-1.0,-1.0,-1.0,http://964014-de-prob-sicher-account.sicherheitssystem-sicherheitshilf...,4.0,62.0,5.0,0.0,0.0,1.0,1.0,73.0,2.0,0.0,1.0,1,
1013.0,1013.0,-1.0,1.0,-1.0,http://mekisan.in/web/online/...,1.0,9.0,2.0,0.0,0.0,1.0,0.0,32.0,5.0,0.0,1.0,1,
1928.0,1928.0,-1.0,-1.0,-1.0,http://babustore.com.br/js/ssh/mail.html...,2.0,14.0,3.0,0.0,0.0,3.0,0.0,43.0,5.0,1.0,1.0,0,
3449.0,3449.0,-1.0,-1.0,-1.0,http://acnetreatmentworld.org/etoo/loing/login.php?xlkdpn2o0cb1ogijgxq...,1.0,21.0,2.0,1.0,0.0,2.0,0.0,73.0,5.0,1.0,1.0,0,
603.0,603.0,190.0,2.0,299.0,http://www.nccf-india.com/...,1.0,13.0,2.0,0.0,0.0,2.0,1.0,29.0,3.0,0.0,0.0,1,
3056.0,3056.0,185.0,7.0,174.0,http://www.jobs-central.com/homejobs.htm...,1.0,15.0,2.0,0.0,0.0,3.0,1.0,43.0,3.0,0.0,0.0,1,
4188.0,4188.0,226.0,2.0,325.0,http://www.bbr.com/...,1.0,6.0,2.0,0.0,0.0,2.0,0.0,22.0,3.0,0.0,0.0,1,
126.0,126.0,41.0,7.0,520.0,https://www.floralcraftsupplies.co.uk/...,2.0,23.0,3.0,0.0,0.0,3.0,0.0,41.0,3.0,0.0,0.0,0,
3958.0,3958.0,177.0,3.0,243.0,http://www.cut-the-knot.org/ctk/August2001.shtml...,1.0,15.0,2.0,0.0,0.0,3.0,1.0,51.0,4.0,0.0,0.0,0,
2935.0,2935.0,156.0,36.0,736.0,http://www.teaspring.com/...,1.0,12.0,2.0,0.0,0.0,2.0,0.0,28.0,3.0,1.0,0.0,1,
3204.0,3204.0,192.0,0.0,411.0,http://www.bhasinassociate.com/...,1.0,18.0,2.0,0.0,0.0,2.0,0.0,34.0,3.0,0.0,0.0,1,
1347.0,1347.0,174.0,6.0,5283.0,http://andhrabhoomi.net/...,1.0,15.0,2.0,0.0,0.0,1.0,0.0,27.0,3.0,0.0,0.0,1,
3055.0,3055.0,-1.0,-1.0,-1.0,http://www.shantitea.ca/...,1.0,11.0,2.0,0.0,0.0,2.0,0.0,27.0,3.0,0.0,0.0,1,
355.0,355.0,165.0,3.0,318.0,http://www.bowmanbeauty.com/...,1.0,15.0,2.0,0.0,0.0,2.0,0.0,31.0,3.0,0.0,0.0,0,
4713.0,4713.0,209.0,7.0,174.0,http://www.chocolates-elrey.com/...,1.0,19.0,2.0,0.0,0.0,2.0,1.0,35.0,3.0,0.0,0.0,0,
3531.0,3531.0,5.0,7.0,157.0,http://calicutcarrental.com/js/libs/game/page/...,1.0,19.0,2.0,0.0,0.0,1.0,0.0,49.0,7.0,1.0,1.0,0,
2730.0,2730.0,-1.0,-1.0,-1.0,http://99utilities.com.br/olele/2016gdoc/aoldocs.html...,2.0,16.0,3.0,0.0,0.0,3.0,0.0,56.0,5.0,1.0,1.0,0,
827.0,827.0,241.0,11.0,1514.0,http://www.scentiments.com/...,1.0,14.0,2.0,0.0,0.0,2.0,0.0,30.0,3.0,0.0,0.0,0,
1639.0,1639.0,-1.0,-1.0,-1.0,http://newfile2016.96.lt/...,2.0,15.0,3.0,0.0,0.0,2.0,0.0,28.0,3.0,0.0,1.0,0,
3694.0,3694.0,-1.0,-1.0,-1.0,http://web.mit.edu/redingtn/www/netadv/welcome.html...,2.0,8.0,3.0,0.0,0.0,3.0,0.0,54.0,6.0,0.0,0.0,1,
3040.0,3040.0,165.0,63.0,303.0,http://www.broadwayworld.com/photogame.cfm...,1.0,16.0,2.0,0.0,0.0,3.0,0.0,45.0,3.0,0.0,0.0,0,
984.0,984.0,218.0,113.0,221.0,http://www.skysports.com/liverpool...,1.0,12.0,2.0,0.0,0.0,2.0,0.0,37.0,3.0,0.0,0.0,0,
3281.0,3281.0,184.0,8.0,114.0,http://www.trainingpia.com/flash/uk/...,1.0,14.0,2.0,0.0,0.0,2.0,0.0,39.0,5.0,0.0,1.0,1,
4771.0,4771.0,-1.0,-1.0,-1.0,http://blackdiamondsemporium.co.za/gallery/Zone1/...,2.0,25.0,3.0,0.0,0.0,2.0,0.0,52.0,5.0,0.0,1.0,0,
3938.0,3938.0,101.0,3.0,483.0,http://www.thischickbakes.com/...,1.0,17.0,2.0,0.0,0.0,2.0,0.0,33.0,3.0,0.0,0.0,1,
2188.0,2188.0,97.0,11.0,1542.0,http://elgrandaustralia.com/admin/...,1.0,19.0,2.0,0.0,0.0,1.0,0.0,37.0,4.0,0.0,1.0,0,
4431.0,4431.0,79.0,5.0,207.0,http://www.uniformespromotex.com/pour/pour/pro/...,1.0,20.0,2.0,0.0,0.0,2.0,0.0,50.0,6.0,0.0,1.0,1,
2443.0,2443.0,-1.0,-1.0,-1.0,http://ambcleanambiental.com.br/wwalmmsndersbbasnerdsmmlerd/...,2.0,22.0,3.0,0.0,0.0,2.0,0.0,63.0,4.0,0.0,1.0,0,
362.0,362.0,-1.0,-1.0,-1.0,http://www.softwareburner.de/softwareburner.htm...,1.0,16.0,2.0,0.0,0.0,3.0,0.0,50.0,3.0,0.0,0.0,0,
2349.0,2349.0,-1.0,-1.0,-1.0,http://www.maths.gla.ac.uk/~ajb/course-notes.html...,3.0,12.0,4.0,0.0,0.0,5.0,1.0,52.0,4.0,0.0,0.0,1,
345.0,345.0,32.0,4.0,241.0,http://www.in1guide.com/wc-uploader/images/www.usaa.com/Login.htm...,1.0,11.0,2.0,0.0,0.0,5.0,1.0,68.0,6.0,0.0,1.0,1,
3895.0,3895.0,229.0,11.0,103.0,http://www.thedeal.com/...,1.0,10.0,2.0,0.0,0.0,2.0,0.0,26.0,3.0,0.0,0.0,1,
4427.0,4427.0,-1.0,-1.0,-1.0,http://www.floortex.com.au/wealthadvocate/...,2.0,13.0,3.0,0.0,0.0,3.0,0.0,45.0,4.0,0.0,1.0,1,
711.0,711.0,228.0,12.0,191.0,http://www.leica-geosystems.com/...,1.0,19.0,2.0,0.0,0.0,2.0,1.0,35.0,3.0,0.0,0.0,1,
3205.0,3205.0,130.0,14.0,325.0,http://www.storybookalpacas.com/account4/...,1.0,19.0,2.0,0.0,0.0,2.0,0.0,44.0,4.0,0.0,1.0,1,
3916.0,3916.0,252.0,24.0,150.0,http://music.ebay.com/...,2.0,12.0,3.0,0.0,0.0,2.0,0.0,25.0,3.0,0.0,0.0,0,
4604.0,4604.0,154.0,26.0,333.0,http://www.quanlichem.com/...,1.0,13.0,2.0,0.0,0.0,2.0,0.0,29.0,3.0,0.0,0.0,0,
4092.0,4092.0,109.0,11.0,56.0,http://patricktyrrell.com/ama/1793bc722a6df7447107c3b4b7dbec55/...,1.0,17.0,2.0,0.0,0.0,1.0,0.0,66.0,5.0,0.0,1.0,1,
3325.0,3325.0,-1.0,-1.0,-1.0,http://online-secure-de.cf/user-login.php?cmd=_flow&SESSION=zYQKNw2IsH...,1.0,18.0,2.0,1.0,0.0,2.0,1.0,73.0,3.0,1.0,1.0,1,
10.0,10.0,48.0,72.0,1412.0,http://wellcomelibrary.org/...,1.0,17.0,2.0,0.0,0.0,1.0,0.0,30.0,3.0,0.0,0.0,1,
1683.0,1683.0,10.0,2.0,231.0,http://cihansusam.com/Limited/index.php...,1.0,13.0,2.0,0.0,0.0,2.0,0.0,42.0,4.0,1.0,1.0,1,
2116.0,2116.0,15.0,45.0,431.0,http://www.popolarevicenza.it.buckweld.com/bpvi-web/online/home/BPViGO...,3.0,28.0,4.0,0.0,0.0,4.0,1.0,73.0,6.0,0.0,1.0,1,
4594.0,4594.0,187.0,5.0,366.0,http://www.bek-bek.com/...,1.0,10.0,2.0,0.0,0.0,2.0,1.0,26.0,3.0,0.0,0.0,0,
1834.0,1834.0,-1.0,-1.0,-1.0,http://litmed.med.nyu.edu/Main?action=new...,3.0,15.0,4.0,0.0,0.0,3.0,0.0,44.0,3.0,0.0,0.0,1,
793.0,793.0,211.0,5.0,220.0,http://www.chocolatesource.com/...,1.0,18.0,2.0,0.0,0.0,2.0,0.0,34.0,3.0,0.0,0.0,0,
3363.0,3363.0,-1.0,-2.0,-1.0,http://rdjagtapgold.in/https.www.usaa.com.logln5415445151518484/usaa/i...,1.0,14.0,2.0,0.0,0.0,5.0,0.0,73.0,5.0,0.0,1.0,1,
4746.0,4746.0,22.0,2.0,179.0,https://akcealumni.com/indexs.html...,1.0,13.0,2.0,0.0,0.0,2.0,0.0,37.0,3.0,0.0,1.0,1,
2802.0,2802.0,-1.0,-1.0,-1.0,http://www.fbcancelblockcode11.fnhost.org/confirmation/...,2.0,28.0,3.0,0.0,0.0,3.0,0.0,58.0,4.0,0.0,1.0,1,
2674.0,2674.0,-1.0,-1.0,-1.0,http://www.klubkids.com.br/dex-2/upgrade/account/dave/...,2.0,13.0,3.0,0.0,0.0,3.0,1.0,57.0,7.0,0.0,1.0,1,
94.0,94.0,213.0,3.0,472.0,http://www.lotionsandpotions.com/...,1.0,20.0,2.0,0.0,0.0,2.0,0.0,36.0,3.0,0.0,0.0,1,
4197.0,4197.0,114.0,6.0,144.0,http://tentmahal.com/wp-includes/pomo/proposal/index.php...,1.0,12.0,2.0,0.0,0.0,2.0,1.0,59.0,6.0,1.0,1.0,1,
129.0,129.0,172.0,44.0,478.0,http://www.italiancoffeehouse.com/...,1.0,21.0,2.0,0.0,0.0,2.0,0.0,37.0,3.0,0.0,0.0,0,
3756.0,3756.0,-1.0,-1.0,-1.0,http://bit.ly/1O6CPR5...,1.0,5.0,2.0,0.0,0.0,1.0,0.0,24.0,3.0,0.0,1.0,1,
2891.0,2891.0,3.0,9.0,3.0,http://fasonery.net/office11...,1.0,11.0,2.0,0.0,0.0,1.0,0.0,31.0,3.0,0.0,1.0,0,
2371.0,2371.0,109.0,11.0,20.0,http://barcelonafans.org/...,1.0,16.0,2.0,0.0,0.0,1.0,0.0,28.0,3.0,0.0,0.0,1,
2094.0,2094.0,-1.0,4.0,-1.0,http://metatur.it/tmp/plupload/promocao/6sa5df4g6a8h74s6v5hnb4s6v54a6s...,1.0,9.0,2.0,0.0,0.0,1.0,0.0,73.0,6.0,1.0,1.0,1,
4232.0,4232.0,-1.0,-1.0,-1.0,http://www.lacrecheenchantee.lu/libraries/joomla/documento/74dd7eeb5ef...,1.0,19.0,2.0,0.0,0.0,2.0,0.0,73.0,6.0,1.0,1.0,0,
3332.0,3332.0,114.0,54.0,235.0,http://www.3dsourcing.co.uk/...,2.0,14.0,3.0,0.0,0.0,3.0,0.0,31.0,3.0,0.0,0.0,1,
4257.0,4257.0,195.0,33.0,75.0,http://www.blackdragonteas.com/...,1.0,18.0,2.0,0.0,0.0,2.0,0.0,34.0,3.0,0.0,0.0,1,
3228.0,3228.0,-1.0,-1.0,-1.0,http://www.eden.rutgers.edu/~antho/home.html...,2.0,14.0,3.0,0.0,0.0,4.0,0.0,47.0,4.0,0.0,0.0,1,
4722.0,4722.0,196.0,44.0,522.0,http://camqtly.oxfordjournals.org/...,2.0,24.0,3.0,0.0,0.0,2.0,0.0,37.0,3.0,0.0,0.0,0,
3767.0,3767.0,181.0,11.0,20.0,http://www.henrythorson.com/...,1.0,15.0,2.0,0.0,0.0,2.0,0.0,31.0,3.0,0.0,0.0,0,
2995.0,2995.0,208.0,32.0,850.0,http://www.gujaratinformatics.com/...,1.0,21.0,2.0,0.0,0.0,2.0,0.0,37.0,3.0,1.0,0.0,1,
2263.0,2263.0,240.0,12.0,8.0,http://www.parfumelle.com/...,1.0,13.0,2.0,0.0,0.0,2.0,0.0,29.0,3.0,0.0,0.0,1,
1900.0,1900.0,19.0,5.0,576.0,http://service-paypal-information.sweddy.com/SERVICE/bgh3weso4uifn36as...,2.0,35.0,3.0,0.0,0.0,2.0,1.0,73.0,4.0,1.0,1.0,1,
2275.0,2275.0,40.0,32.0,28.0,http://www.guangdongindustries.com/templates/fidelity/warp/helpers/upd...,1.0,22.0,2.0,0.0,0.0,2.0,0.0,73.0,7.0,0.0,1.0,0,
814.0,814.0,3.0,9.0,73.0,http://www.iniciodavividap.com/BANCOAGRARIO/...,1.0,18.0,2.0,0.0,0.0,2.0,0.0,47.0,4.0,0.0,1.0,0,
3230.0,3230.0,45.0,3.0,289.0,http://omologic.com/wp-includes/Text/Realtor.com...,1.0,11.0,2.0,0.0,0.0,2.0,1.0,51.0,5.0,0.0,1.0,1,
1932.0,1932.0,-1.0,-1.0,-1.0,http://wc3msd7hg.homepage.t-online.de/online.capitalone.com/details.ht...,3.0,26.0,4.0,0.0,0.0,6.0,1.0,73.0,4.0,0.0,1.0,1,
2853.0,2853.0,104.0,16.0,132.0,http://www.fansonline.net/leicestercity/...,1.0,13.0,2.0,0.0,0.0,2.0,0.0,43.0,4.0,0.0,0.0,0,
4050.0,4050.0,185.0,31.0,951.0,https://www.pennstreetbakery.com/...,1.0,19.0,2.0,0.0,0.0,2.0,0.0,36.0,3.0,0.0,0.0,1,
2912.0,2912.0,5.0,7.0,158.0,http://www.igsolutiontech.com/images/dropbox2016oluwa/Home...,1.0,17.0,2.0,0.0,0.0,2.0,0.0,61.0,5.0,0.0,1.0,1,
1865.0,1865.0,206.0,10.0,73.0,http://www.diazrecords.com/...,1.0,14.0,2.0,0.0,0.0,2.0,0.0,30.0,3.0,0.0,0.0,0,
1658.0,1658.0,27.0,9.0,147.0,http://appleid.apple.co.5aleha-tesady.bulletproofseo.com/Apple/signin/...,5.0,44.0,6.0,1.0,0.0,5.0,1.0,73.0,5.0,0.0,1.0,0,
516.0,516.0,209.0,7.0,1699.0,http://www.executivesonly.com/...,1.0,17.0,2.0,0.0,0.0,2.0,0.0,33.0,3.0,1.0,0.0,1,
3593.0,3593.0,70.0,41.0,318.0,http://gyrogeo.com/n4/...,1.0,10.0,2.0,0.0,0.0,1.0,0.0,25.0,4.0,0.0,1.0,1,
1857.0,1857.0,186.0,5.0,593.0,http://www.liverweb.org.uk/...,2.0,13.0,3.0,0.0,0.0,3.0,0.0,30.0,3.0,0.0,0.0,1,
2645.0,2645.0,3.0,9.0,40.0,http://www.mpashops.com/signin.paypal.com.webapps.customer-verificatio...,1.0,11.0,2.0,1.0,0.0,6.0,1.0,73.0,3.0,0.0,1.0,1,
2243.0,2243.0,149.0,7.0,186.0,http://www.reuser.biz/...,1.0,9.0,2.0,0.0,0.0,2.0,0.0,25.0,3.0,0.0,0.0,0,
1277.0,1277.0,167.0,13.0,5.0,http://www.peacepolls.org/...,1.0,13.0,2.0,0.0,0.0,2.0,0.0,29.0,3.0,0.0,0.0,1,
2336.0,2336.0,-1.0,-1.0,-1.0,http://plato.stanford.edu/entries/equality/...,2.0,16.0,3.0,0.0,0.0,2.0,0.0,46.0,5.0,0.0,0.0,0,
950.0,950.0,143.0,13.0,6.0,http://www.volcanicacoffee.com/...,1.0,18.0,2.0,0.0,0.0,2.0,0.0,34.0,3.0,0.0,0.0,1,
3482.0,3482.0,-1.0,-1.0,-1.0,http://it.stlawu.edu/~dmelvill/mesomath/...,2.0,11.0,3.0,0.0,0.0,2.0,0.0,43.0,5.0,0.0,0.0,1,
3044.0,3044.0,226.0,14.0,8.0,http://hiroba.dqx.jp.iocel.usa.cc/...,5.0,21.0,6.0,0.0,0.0,5.0,0.0,37.0,3.0,0.0,1.0,0,
3068.0,3068.0,19.0,5.0,200.0,http://www.alejandraandelliot.com/wp-content/upgrade/lon/905d2c8a35484...,1.0,21.0,2.0,0.0,0.0,2.0,1.0,73.0,6.0,0.0,1.0,1,
1120.0,1120.0,-1.0,-1.0,-1.0,http://pesquisesuaviagem.com.br/commercial/index.php...,2.0,22.0,3.0,0.0,0.0,3.0,0.0,55.0,4.0,1.0,1.0,0,
4275.0,4275.0,-1.0,-1.0,-1.0,http://mqzcp36nmidi.az.pl/crm/aol/index.htm...,2.0,16.0,3.0,0.0,0.0,3.0,0.0,46.0,5.0,0.0,1.0,0,
2597.0,2597.0,-1.0,-1.0,-1.0,http://xzc05zxc04-system.esy.es/...,2.0,22.0,3.0,0.0,0.0,2.0,1.0,35.0,3.0,0.0,1.0,1,
2204.0,2204.0,15.0,9.0,84.0,http://egyptmet.com/apple.it/user12-italy.apple/...,1.0,11.0,2.0,0.0,0.0,3.0,1.0,51.0,5.0,0.0,1.0,0,
419.0,419.0,259.0,-1.0,134.0,http://www.esiee.fr/%7Ebassetp/index.html...,1.0,7.0,2.0,0.0,0.0,3.0,1.0,44.0,4.0,0.0,0.0,1,
922.0,922.0,137.0,7.0,26.0,http://garagefilms.net/wp-admin/js/bretmrae/garyspeed/69b9c32648895e93...,1.0,14.0,2.0,0.0,0.0,1.0,1.0,73.0,7.0,1.0,1.0,1,
1254.0,1254.0,219.0,9.0,74.0,http://www.stjohnsbayrum.com/...,1.0,16.0,2.0,0.0,0.0,2.0,0.0,32.0,3.0,0.0,0.0,1,
477.0,477.0,86.0,10.0,471.0,http://kondit-septy-your.tuars.com/index.htm...,2.0,25.0,3.0,0.0,0.0,3.0,1.0,47.0,3.0,0.0,1.0,0,
2035.0,2035.0,-1.0,-1.0,-1.0,http://www.cs.purdue.edu/homes/hosking/cricket/explanation.htm...,2.0,11.0,3.0,0.0,0.0,4.0,0.0,65.0,6.0,0.0,0.0,1,
4102.0,4102.0,185.0,7.0,206.0,http://www.connectionstrings.com/...,1.0,20.0,2.0,0.0,0.0,2.0,0.0,36.0,3.0,0.0,0.0,1,
1692.0,1692.0,-1.0,-1.0,-1.0,http://buysaffrononline.com.au/drop/update/6d4e57629aedcfcd5dc884aa976...,2.0,21.0,3.0,1.0,0.0,2.0,0.0,73.0,5.0,0.0,1.0,1,
4135.0,4135.0,158.0,22.0,436.0,http://www.vibrantgujarat.com/...,1.0,17.0,2.0,0.0,0.0,2.0,0.0,33.0,3.0,0.0,0.0,1,
4129.0,4129.0,-1.0,-1.0,-1.0,http://pageconfirm16.at.ua/Page_Editor/incorrect_email.html...,2.0,17.0,3.0,0.0,0.0,3.0,0.0,62.0,4.0,0.0,1.0,0,
3571.0,3571.0,-1.0,7.0,-1.0,http://globalvisa.in/visaforms...,1.0,12.0,2.0,0.0,0.0,1.0,0.0,33.0,3.0,0.0,1.0,1,
1471.0,1471.0,53.0,7.0,159.0,http://www.social-plugins.net/www/test/doc/doc/document.php...,1.0,17.0,2.0,0.0,0.0,3.0,1.0,62.0,7.0,1.0,1.0,0,
2601.0,2601.0,227.0,37.0,764.0,http://mamet.eserver.org/...,2.0,15.0,3.0,0.0,0.0,2.0,0.0,28.0,3.0,0.0,0.0,0,
1202.0,1202.0,-1.0,-1.0,-1.0,http://szada-art.pl/wp-admin/fej/outlookM/...,1.0,11.0,2.0,0.0,0.0,1.0,1.0,45.0,6.0,0.0,1.0,1,
2438.0,2438.0,29.0,7.0,143.0,http://mprmoldes.com/cache/dropbox...,1.0,12.0,2.0,0.0,0.0,1.0,0.0,37.0,4.0,0.0,1.0,1,
2626.0,2626.0,-1.0,-1.0,-1.0,https://resolutionservicehelp.gq/webapps/50994/websrc...,1.0,23.0,2.0,0.0,0.0,1.0,0.0,56.0,5.0,0.0,1.0,0,
1669.0,1669.0,234.0,54.0,256.0,http://www.itoen.com/...,1.0,8.0,2.0,0.0,0.0,2.0,0.0,24.0,3.0,0.0,0.0,0,
4627.0,4627.0,-1.0,-1.0,-1.0,http://www.richea-lakonias.gr/libraries/home/index.php...,1.0,17.0,2.0,0.0,0.0,3.0,1.0,57.0,5.0,1.0,1.0,0,
1970.0,1970.0,163.0,17.0,936.0,http://www.bindass.com/...,1.0,10.0,2.0,0.0,0.0,2.0,0.0,26.0,3.0,0.0,0.0,1,
3110.0,3110.0,114.0,54.0,487.0,http://confluentc.com/images/excelfile/506ecf72a72c59209991dc1870d8dad...,1.0,13.0,2.0,0.0,0.0,1.0,0.0,73.0,5.0,0.0,1.0,1,
2151.0,2151.0,234.0,6.0,1645.0,http://shemaroo.com/...,1.0,11.0,2.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,0,
3687.0,3687.0,36.0,0.0,370.0,http://www.pc-ips.com/components/com_users/controllers/assure_somtc=tr...,1.0,9.0,2.0,0.0,0.0,2.0,1.0,73.0,6.0,0.0,1.0,0,
820.0,820.0,14.0,10.0,341.0,https://trademediator.com/usaaone/usaa/USAA%20_%20Welcome%20to%20USAA....,1.0,16.0,2.0,0.0,0.0,2.0,1.0,73.0,5.0,0.0,1.0,1,
1997.0,1997.0,-1.0,-1.0,-1.0,http://capricorncoldstorage.co.za/wp-content/uploads/2016/06/dropbox/l...,2.0,24.0,3.0,0.0,0.0,2.0,1.0,73.0,8.0,0.0,1.0,1,
4697.0,4697.0,124.0,8.0,486.0,http://alliance2121.com/DB/3/btinternet/genericlogin.php?genericlogin....,1.0,15.0,2.0,1.0,0.0,3.0,0.0,73.0,6.0,1.0,1.0,1,
3054.0,3054.0,-1.0,-1.0,-1.0,http://www.cs.rit.edu/~ncs/parallel.html...,2.0,8.0,3.0,0.0,0.0,4.0,0.0,43.0,4.0,0.0,0.0,0,
1248.0,1248.0,171.0,9.0,122.0,http://www.rbsmentor.co.uk/...,2.0,13.0,3.0,0.0,0.0,3.0,0.0,30.0,3.0,0.0,0.0,0,
2192.0,2192.0,158.0,34.0,333.0,http://www.gosupercool.com/...,1.0,14.0,2.0,0.0,0.0,2.0,0.0,30.0,3.0,0.0,0.0,1,
2712.0,2712.0,92.0,16.0,47.0,http://www.friendsofliverpool.com/...,1.0,21.0,2.0,0.0,0.0,2.0,0.0,37.0,3.0,0.0,0.0,0,
992.0,992.0,221.0,7.0,489.0,http://gray-seddon-tea.com/...,1.0,18.0,2.0,0.0,0.0,1.0,1.0,30.0,3.0,0.0,0.0,0,
2190.0,2190.0,205.0,11.0,247.0,http://www.coffeecompass.co.uk/...,2.0,17.0,3.0,0.0,0.0,3.0,0.0,34.0,3.0,0.0,0.0,1,
4482.0,4482.0,-1.0,-1.0,-1.0,http://concordphysi.com.au/fimeadobe/ff7c35df9edda3c65e342003095e4fa2/...,2.0,17.0,3.0,0.0,0.0,2.0,0.0,73.0,5.0,0.0,1.0,0,
1046.0,1046.0,14.0,10.0,341.0,https://trademediator.com/usaaone/usaa/Enter%20Your%20PIN%20_%20USAA.h...,1.0,16.0,2.0,0.0,0.0,2.0,1.0,73.0,5.0,0.0,1.0,1,
1888.0,1888.0,-1.0,-1.0,-1.0,http://www.gtn.rw/wp-admin/gdocwithblo/8a48e46378eb8b143c2845c69bf0202...,1.0,5.0,2.0,0.0,0.0,2.0,1.0,73.0,5.0,1.0,1.0,1,
2469.0,2469.0,277.0,23.0,43.0,http://www.journals.elsevier.com/historia-mathematica/...,2.0,19.0,3.0,0.0,0.0,3.0,1.0,57.0,4.0,0.0,0.0,1,
3708.0,3708.0,199.0,17.0,6045.0,http://www.leaderjet.com/Or/Ourtime/ourtime.html...,1.0,12.0,2.0,0.0,0.0,3.0,0.0,51.0,5.0,0.0,1.0,0,
3762.0,3762.0,165.0,39.0,169.0,http://remotetechs.com/newsite/confirm-your-paypa1/6c904bb39a9ea6c6146...,1.0,14.0,2.0,0.0,0.0,1.0,1.0,73.0,5.0,0.0,1.0,1,
2847.0,2847.0,-1.0,-1.0,-1.0,http://www.enhance-auto.jp/...,1.0,14.0,2.0,0.0,0.0,2.0,1.0,30.0,3.0,0.0,0.0,1,
3597.0,3597.0,14.0,10.0,-1.0,http://www.standline.ru/modules/spaw2/free/compte/moncompte/...,1.0,11.0,2.0,0.0,0.0,2.0,0.0,63.0,8.0,0.0,1.0,0,
